Title,fragC,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,ECCEN,FMF,tpsaEfficiency,HybRatio,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,PetitjeanNumber,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,VABC,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,Zagreb
,23.01,0.095091147,-0.047545574,0,0,0,2.774469036,1.332091977,0,0,0,16.7675265,8.30887875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1.447213595,0.447213595,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.631670028,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.23,1,34.64267003,3,1.5,2,2,0,1,0,2
,597.02,0.171601851,-0.105245508,0.01892732,-0.033083839,0.080397838,12.7199606,13.83090967,17.83090967,14.66472773,11.69234417,709.7940645,807.96065,1064.475377,832.3883179,600.6974425,0,0,2,2,1,1,3,0,0,0,0,0.11785113,0.287954585,0.223191992,0,0,0.091287093,0.161775839,0.112692557,0.538451691,0,0.164266427,0,0.370086324,0,0.094978753,0,8.388905057,5.877010098,4.970132251,4.18315398,3.436759657,2.251522506,1.15665389,0.782656998,7.402498881,4.478978392,3.424992539,2.589629436,1.904487451,0.994558617,0.4602175,0.259502292,1.440177475,2.343625286,2.53313012,0.88494501,1.270923395,1.090843823,124,0.916666667,0.099496842,0.5,0,0,0,0,0,0,1,0,3,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.591715976,3.806228374,1.859504132231405,0,1.917515724,0.816496581,0,7.575476426,6.883202347,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.5,2,1,2,1,0,0,1,1,0,0,0,16.13,4.700439718,159.9875319,24.36080479,2.030067066,6.24087561,0,6.24087561,191,14,60
,2.03,0.000359347,-0.000153222,-2.64516E-05,0,0,4.494429638,2.913441898,1.553461597,0,0,13.524084,9.419904,3.953912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.707106781,1.414213562,0.707106781,0,0,0,0,0,1.154320377,0.316227766,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1.163835529,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,51.21,2,34.06728842,4.914213562,1.638071187,6.828427125,2.207106781,4.621320344,4,0,6
,109.01,0.083400997,-0.03362739,-0.007432162,-0.000640946,0,4.774469036,3.332091977,2.332091977,1.332091977,0,87.98809553,69.47457338,42.44634581,16.79543817,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.414213562,1.914213562,1,0.5,0,0,0,0,2.861427158,1.523334547,0.723606798,0.223606798,0,0,0,0,0,0,0,0,0,0,14,0,0.336843774,1.0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,0,1.414213562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,20.23,2.584962501,69.23463928,6.871320344,1.717830086,2.310660172,2.310660172,0,10,1,10
,183,0.001458215,-0.000488056,-0.000225166,-1.53979E-05,-4.88076E-07,7,7,8,5,1,310.9626873,320.4382875,355.8582553,213.7938378,36.91964461,0,0,0,5,1,1,0,0,0,0,0,0,0.102062073,0.102062073,0,0,0,0.032075015,0.032075015,0.288675135,0,0,0,0.166666667,0,0,0,5.112884175,3.39384685,2.743182156,1.89384685,1.306712822,0.90104757,0.204124145,0,4.386751346,2.410683603,1.654700538,0.940455735,0.534377897,0.303561201,0.06415003,0,0.40824829,0.433012702,0.40824829,0.19245009,0.166666667,0.12830006,45,0.857142857,0,0.14285714285714285,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.142857143,2.34375,1.5,0,1.850535862,1,0,6.083643419,3.041821709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,1,1,0,0,0,1,0,0,0,0,3.807354922,98.46251628,13.67682532,1.953832189,0,0,0,42,5,30
,37.03,0.184809944,-0.116018913,0.023613941,0,0,5.494429638,3.664455843,4.466903495,0,0,69.7459855,56.514256,45.86206325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0.068041382,0,0,0,3.577350269,1.732050808,1.732050808,0,0,0,0,0,2.062948829,0.781474414,0.402368927,0,0,0,0,0,0,0,0,0,0,0,9,0,1.151212393,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,69.11,2.584962501,53.99973174,6.732050808,1.683012702,6.732050808,2.244016936,4.488033872,9,0,12
,566.01,0.067595902,-0.036050677,-0.00649266,0.010201455,-0.000608118,11.3599803,11.33236387,13.33236387,11.16618193,8.332363866,588.0136829,622.3514717,727.6336085,601.2461197,415.8526756,0,0,0,5,1,1,2,0,0,0,0,0,0.102062073,0.072168784,0,0,0,0.032075015,0.022680461,0.49279928,0,0,0,0.321975275,0,0,0,8.104448007,5.325698503,4.253158111,3.157370557,2.158544187,1.621234435,0.713373161,0.402368927,7.171208396,4.038510687,2.87944541,1.87751242,1.069708798,0.671560205,0.276614354,0.133514232,0.861868066,1.076406275,1.260079655,0.510310363,0.518393826,0.507867787,118,0.545454545,0.08067304,0.4,0,0,0,0,0,0,2,0,1,0,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.090909091,4.792899408,3.2653061224489797,0.333333333,2.606389551,1.807204007,0,7.732315986,5.638173476,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.428571429,1,1,1,1,0,0,0,1,0,0,0,12.03,4.459431619,161.3472304,21.53110959,1.957373599,2.693404269,0,2.693404269,168,11,48
,1704.04,0.310385522,-0.175071411,-0.023792462,0.09484345,-0.02966535,34.20737955,30.11477228,43.95236839,51.76212135,49.00366624,1900.871081,2242.63048,3166.706478,3435.497781,3145.843377,0,0,1,12,3,2,2,0,0,0,0,0,0.222222222,0.381201393,0,0,0,0.071692986,0.110083655,1.597886324,0,0.618796457,0,0.869102917,0,0.233001201,0,17.97432702,12.02407581,10.63309134,9.540430598,7.324028988,5.940487083,4.096918953,3.133532921,15.41717837,8.822059882,6.637612382,4.990397749,3.046842404,1.987148739,1.138127791,0.709017182,4.563163582,6.943398999,10.04678101,2.058264634,2.478065334,2.835158165,453,0.64,0.094282226,0.23809523809523808,0,0,0,0,0,0,3,0,1,0,0,9,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.75308642,8.792243767,4.295857988165681,0.908560296,4.383638365,5.091891624,0,10.97157414,22.17826203,0,10.39223052,0,0,0,0,0,0,0,0,0,0.333333333,0,0.454545455,3,3,2,2,0,0,0,3,0,0,0,33.2,5.754887502,324.2694463,50.67918501,2.0271674,11.45484085,2.547738575,6.350436862,1410,43,130
,205.05,0.430065742,-0.167006639,-0.188526246,0.202839,-0.044902463,30.74930692,18.23190919,27.24201148,27.95223457,25.56453776,686.0904633,755.6173321,954.2678861,828.989031,529.8056393,0,0,1,6,0,1,0,0,0,0,0,0,0.068041382,0.184195286,0,0,0,0.024056261,0.0643754,1.099292352,0,0.11785113,0,0.476120942,0,0.038575837,0,9.844934983,6.092224153,5.626784904,3.723956311,2.704354597,2.007352271,1.305624172,0.44014107,7.970654603,4.146010904,3.100793443,1.775540299,1.194802577,0.646472521,0.354987353,0.08263396,1.649102101,2.015547203,2.548288872,0.649613874,0.807590558,0.802930744,155,0.461538462,0.211529422,0.125,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.07692308,5.024221453,3.7037037037037037,0,0,0,0,2.334815149,7.615919184,0,2.182247272,0,0,0.5,0.666666667,0,0,0,0,0,0,0,0.5,1,1,1,1,0,0,0,1,0,0,0,46.53,4.700439718,169.9148578,25.24384849,1.9418345,12.81773136,7.771488235,0,266,15,60
,747.04,0.360700375,-0.215546525,0.127211038,-0.16348005,0.068902416,21.26889867,22.32891169,33.0171848,35.21101308,37.09647636,1332.877679,1610.470106,2358.014204,2413.989458,2163.343355,0,0,1,10,2,0,0,1,0,0,0,0.083333333,0.467015857,0.541706037,0,0,0.03125,0.120915548,0.106695758,1.23125285,0.068041382,0.566635354,0.116153904,0.518728739,0.03125,0.163273277,0.027212213,13.29468245,9.232017366,8.228285859,7.105937469,6.462537507,5.090845036,2.90990957,2.099171734,10.08999927,5.979615496,4.390299098,3.282289758,2.404675079,1.564570917,0.764735468,0.443923902,3.464192653,6.826488435,9.759448116,1.292602455,2.004415629,2.231392706,250,0.894736842,0.230870039,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95918367,5.78,2.492157923201731,0,0,0,0,13.99526164,12.39815659,3.701071725,2.620741394,3.363585661,0,0.25,0,0,0,0,0,0.5,0,0,0.5,3,2,3,2,0,0,1,2,0,0,0,58.2,5.392317423,227.6091562,38.93505074,2.049213197,11.1625221,5.095384032,6.067138072,617,32,102
,751.02,0.091768292,-0.031295343,-0.008821583,-0.029831941,0.023169599,15.7199606,17.4985458,24.9970916,26.4956374,20.3570719,1059.434204,1260.398866,1797.398161,1791.545034,1249.126679,0,0,0,7,2,0,4,0,0,0,0,0,0.212027588,0.387737156,0,0,0,0.104253203,0.12948272,0.79794895,0,0.293217604,0,0.376332579,0,0.092933601,0,10.25071238,7.360173345,6.511601649,5.891933902,5.148738959,4.302128619,2.794906166,1.987288646,8.662392066,5.52034578,4.174981741,3.213454284,2.409749241,1.79238856,0.950318572,0.600017836,2.357343086,4.162302883,6.158024053,0.947925083,1.430525148,1.850251825,189,0.933333333,0.196400388,0.3076923076923077,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.17301038,4.107638889,1.7439446366782008,0,0,0,0,8.916188525,14.56310959,0,6.083643419,0,0,0,0,0,0,0.25,0,0,0,0,0.428571429,3,2,1,1,0,0,0,3,0,0,0,38.91,5.087462841,183.3461096,31.34150067,2.089433378,5.768366121,0,5.768366121,326,25,82
,2152.06,0.593619029,-0.212542805,-0.15407933,0.003109481,0.134546354,27.81783674,26.32518762,35.20728901,35.64939418,35.81530423,1321.909001,1451.682602,1838.993159,1841.635455,1724.828459,0,0,1,6,1,6,4,0,0,0,0,0,0.068041382,0.135508755,0,0,0,0.024056261,0.033877189,1.825805468,0,0.204124145,0,0.806433118,0,0.046473128,0,18.1125197,11.32860626,10.13029735,6.797257839,5.188511181,4.029057096,2.501759911,1.865125265,14.88713694,8.321366148,6.093077729,3.312624282,2.075920016,1.353330212,0.682318853,0.402158961,2.868867887,3.850937933,5.176235251,0.997912619,1.062417067,1.185932557,522,0.25,0.26073385,0.5555555555555556,0,0,0,0,0,0,4,0,4,0,0,3,2,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.04166667,11.58376691,8.792387543252595,0.697550113,4.456903501,5.114897879,0,5.052151556,13.63204252,0,5.441913594,0,0,0.380530286,0.685006711,0,0,0,0,0.111111111,0,0,0.466666667,1,1,1,1,0,0,0,1,0,0,0,87.66,5.584962501,340.599857,46.79789271,1.949912196,16.4302377,10.52299155,5.907246145,1568,31,110
,982.05,0.254180821,-0.112369676,-0.075225919,0.082628125,-0.032357938,31.15287111,28.47502447,42.45150315,46.45150315,44.25770478,1761.180161,2129.489982,3106.199555,3501.843726,3104.344236,0,0,2,11,2,2,0,0,0,0,0,0.096225045,0.389925437,0.487886262,0,0,0.02236068,0.105483684,0.120114794,1.37707013,0,0.35863639,0,0.691548153,0,0.11222033,0,15.10408353,10.73718344,9.77729252,8.581923719,7.621542025,6.434551143,4.62631569,3.641519375,12.74865674,7.427086127,5.627618309,4.007412793,2.964759405,2.093275911,1.259444009,0.819761153,3.496856913,6.288699403,9.31720075,1.377142306,2.047205384,2.535667986,346,0.909090909,0.139800046,0.11764705882352941,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5232,6.481481481,2.9219530949634756,0,1.481192686,1.997962464,0,10.31041067,19.324292,0,8.204062082,0,0,0,0,0,0,0,0,1.310370697,1.310370697,0,0.444444444,4,3,2,3,0,0,1,2,1,0,0,43.07,5.64385619,255.9323428,45.95561616,2.088891643,15.39011469,0,12.83433294,926,40,122
,1696.01,0.100415273,-0.066940815,0.006829029,0.014622991,-0.006831634,21.3599803,23.4985458,31.16618193,35.16618193,32.16618193,1664.362274,1946.554465,2693.477615,3122.227053,2621.264165,0,0,0,9,5,1,3,0,0,0,0,0,0.166666667,0.214076175,0,0,0,0.055555556,0.067061488,1.149829914,0,0.247193875,0,0.736858262,0,0.100592232,0,14.65648977,10.2540202,8.982738022,7.262809385,6.252455047,5.294526856,3.828924622,2.944232484,12.97179314,7.769385702,6.02404445,4.203521425,3.103552223,2.265414682,1.488267017,0.985923074,2.56097718,4.350864458,6.367855926,1.336472708,1.885349852,2.355893268,331,0.714285714,0.011689026,0.3,0,0,0,0,0,0,2,0,4,0,1,8,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87901701,7.513007284,3.8548483045806066,0.5,4.122596842,1.625198014,0,21.4769147,23.93396682,0,5.841906811,0,0,0,0,0,0,0,0,0,0,0,0.444444444,3,2,1,2,0,0,0,2,1,0,0,3.24,5.523561956,288.1483244,43.27108331,2.060527777,2.98473945,0,2.98473945,882,35,108
,916.05,0.471888169,-0.23861478,0.227687005,-0.456039333,0.239796166,19.04336771,17.66100366,26.57037451,30.31801137,27.75551792,921.4248143,1050.897979,1455.564243,1498.671117,1099.617078,0,0,2,0,0,3,3,1,1,0,0,0,0.048112522,0.212378949,0,0,0,0.015625,0.041233726,1.629549111,0.083333333,0.537457479,0.11785113,0.988118095,0.0625,0.12319982,0.025515518,12.34493498,7.41955663,6.89791,5.320115036,4.182353457,2.53088149,1.983969088,0.504473335,9.923415484,5.589534827,4.605554592,3.075432665,1.839897609,1.207697735,0.737533769,0.160706654,3.662284135,5.829715996,6.421110188,1.711947189,2.010595832,1.83120427,186,0.375,0.332859063,0.7272727272727273,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0625,5.557655955,3.029726516052319,0.721124785,3.206891853,3.230921166,0.944940787,1.650963624,4.628810206,2.381101578,1.982703228,2.309401077,0,0.75,0,0,0,0,0,0.5,0,0,0.5,1,0,1,0,0,0,0,1,0,0,0,75.27,5,226.9106553,30.85885878,1.928678674,13.50162279,7.577410253,5.92421254,418,26,78
,547.03,0.217572981,-0.092401784,-0.062392765,0.087021788,-0.042171467,15.49442964,16.35680001,23.38119097,22.04855522,17.82691371,875.3329774,1015.787804,1410.352139,1238.85224,900.0369352,0,0,1,8,0,1,0,0,0,0,0,0.07856742,0.383125254,0.494860619,0,0,0.028867513,0.116028912,0.118208859,0.941632388,0,0.334355769,0,0.406339672,0,0.111186807,0,10.12939203,6.698377303,6.024827151,5.099487571,4.268771634,2.950543404,1.434205597,0.939397644,8.266777097,4.510192006,3.294915968,2.352320071,1.508471214,0.872409378,0.3697945,0.192006223,2.417098016,4.089546012,5.360873589,0.924076459,1.176289346,1.2578571,161,0.785714286,0.143172361,0.18181818181818182,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.51555556,4.244897959,2.020408163265306,0.333333333,2.606389551,2.449489743,0,6.409925916,6.641727411,0,1.310370697,0,0,0,0,0,0,0,0,0,0,1,0.428571429,2,2,2,2,0,0,1,1,0,0,0,26.93,4.906890596,180.8008258,28.08960505,2.006400361,9.183379519,2.537049005,6.646330513,284,20,72
,469.05,0.471888238,-0.238614271,0.227690508,-0.456029326,0.23976221,16.04336771,14.66100366,22.57037451,27.31801137,22.75551792,685.1968735,788.3993083,1111.754609,1134.302749,641.6736407,0,0,2,0,0,2,2,0,1,0,0,0,0.048112522,0.212378949,0,0,0,0.015625,0.041233726,1.22130082,0.083333333,0.537457479,0.11785113,0.579869804,0.0625,0.12319982,0.025515518,10.06047793,6.063714582,5.318941406,4.79122366,3.902297033,1.655659678,1.2261013,0.272165527,7.638958434,4.233692779,3.026585998,2.530521524,1.472098329,0.507630381,0.258649582,0.06223637,3.492677787,5.975113221,5.405399413,1.522383707,1.954309714,1.060560842,111,0.461538462,0.40888766,0.625,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.07692308,4.022160665,1.7751479289940828,0.25,2.309401077,1.686865331,1,0.5,2.381101578,2,1.5,2.080083823,0,0.75,0,0,0,0,0,0.5,0,0,0.5,1,0,1,0,0,0,0,1,0,0,0,75.27,4.700439718,175.0227014,25.01438881,1.924183754,13.44623812,7.544651096,5.901587021,220,23,64
,397.03,0.287610016,-0.189837879,0.08017538,-0.01481307,-0.006856278,13.90891837,13.16245786,17.10310883,15.99282375,11.82664182,554.6218729,599.8864593,737.0263831,642.9132498,414.2013856,0,0,1,5,1,2,0,0,0,0,0,0,0.083333333,0.131445856,0,0,0,0.027777778,0.029926396,0.691044062,0,0.11785113,0,0.221225045,0,0.013888889,0,8.974691495,5.736382105,4.785910928,3.609268307,2.545942734,1.795136894,1.086624085,0.424757898,6.910354708,3.764072546,2.342478648,1.421817779,0.833630025,0.517934505,0.210588997,0.0745145,1.428468348,1.723229372,2.019892912,0.352952843,0.357405803,0.35978876,140,0.5,0.316939203,0.2222222222222222,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.08333333,4.888888889,3.114186851211073,0,1.28268939,0.685006711,0,3.838519496,7.732315986,0,1.310370697,0,0,0,0.5,0,0,0,0,0,0,0,0.5,1,1,1,1,0,0,0,1,0,0,0,52.32,4.584962501,158.9952404,23.38411074,1.948675895,7.877014701,5.362542023,2.514472678,211,14,54
,2242.04,0.479060773,-0.198928699,-0.164501067,0.105197054,0.096203997,24.68338741,24.99282375,28.82318964,27.48666443,23.21392148,1136.974589,1236.45811,1395.993974,1292.672516,1122.454035,0,0,0,5,1,6,5,1,0,0.288675135,0.204124145,0,0.185395406,0.190019914,0.288675135,0.204124145,0,0.086703343,0.072648752,1.309295861,0,0,0,0.807791237,0,0,0,15.78624628,10.63103029,9.268303173,6.15385011,4.245943739,3.537901102,2.062708467,1.381282283,13.75490953,8.34143955,6.44001775,3.424339136,1.982116201,1.38448326,0.689379592,0.403992596,1.707286396,1.779869742,2.345147595,0.750807868,0.649617454,0.693913569,556,0.590909091,0.165096243,0.6666666666666666,0,0,0,0,0,0,2,0,6,0,0,4,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.34026465,9.988109394,8.444444444444445,0.5,2.409376467,1.885168359,0,13.02849868,13.25684409,0,1.685974693,0,0,0,0.365148372,0.142857143,0,0,0,0,0,0,0.5,2,1,2,1,1,0,0,1,0,0,0,50.72,5.523561956,313.7293288,43.555387,1.979790318,11.41515586,8.543811382,2.871344475,1427,24,104
,2519.02,0.168978288,-0.070523762,-0.011997131,-0.047870051,0.069763864,24.13444934,26.83063778,38.49482173,34.99282375,35.54628535,1782.487247,2135.513006,3081.725203,2780.10653,2695.48,0,0,0,7,1,3,6,4,0,0,0,0.214076175,0.607735528,0.754093754,0,0,0.174792465,0.416632988,0.50904933,1.529869742,0.11785113,0.502733774,0.107038088,0.999003606,0.045643546,0.235288881,0.033848415,15.70045984,11.25496819,10.16481638,8.938950302,7.497671278,5.837653114,3.546270075,2.539922063,14.03189091,9.441528719,7.829313535,6.423835949,5.111974043,3.628035958,2.100953809,1.374655291,3.956796298,6.655190564,9.028636934,2.407951226,3.803863835,4.595652475,415,0.956521739,0.0754117,0.6190476190476191,0,0,0,0,0,0,0,0,9,0,2,5,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.46745562,7.086924763,3.3833141099577086,0,0,0,0,27.27047862,17.77100567,5.285200514,2.803965796,2.555772417,0,0,0,0,0,0,0,0,0,0,0.5,5,1,3,1,0,0,2,3,0,0,0,23.47,5.700439718,320.6874531,47.69557857,2.073720807,6.02436588,2.612870168,3.411495713,1142,33,126
