Title,ALogP,ALogp2,AMR,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nAcid,naAromAtom,nAromBond,nAtom,nBase,nB,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,nAtomLC,nAtomP,LipinskiFailures,nAtomLAC,MLogP,nRotB,MW,XLogP
,-1.9134,3.66109956,32.1786,11.89,12.11013444,-0.170505158,0.049842857,5.107464722,7.327660031,0,0,0,29,0,8,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.949747468,4.414213562,2.767766953,1.707106781,1.030330086,0.603553391,0.338388348,0.176776695,6.949747468,4.414213562,2.767766953,1.707106781,1.030330086,0.603553391,0.338388348,0.176776695,0,0,0,0,0,0,9,0,1,9,2.45,6,128.1565008,5.461
,1.147,1.315609,15.8797,11.79,12.21000952,-0.308595293,0.111507076,4.466059776,5.222190813,0,0,0,9,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.707106781,1.414213562,0.707106781,0,0,0,0,0,2.28445705,0.98559856,0.40824829,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,1.79,0,42.04695024,1.786
,3.6137,13.05882769,64.3729,11.99890591,126.9045784,-0.272426571,0.259438913,6.440411895,13.37907199,0,11,11,26,0,16,0,0,1,8,0,1,0,0,0,0,0,0.06415003,0.395699229,0.644352173,0,0,0.025,0.168167791,0.288637539,1.047578137,0,0.517188949,0,0.69891539,0,0.301473308,0,10.99963552,7.125897658,6.411907391,5.896439643,4.515179296,3.202948103,1.642848278,0.994631341,10.72488959,5.700573119,4.454253499,3.725964791,2.113256411,1.307431603,0.601903027,0.275138198,3.201621122,5.19249944,7.251173156,1.99757029,2.540663663,3.075811813,8,12,0,0,2.23,1,313.9916111,2.344
,-0.552,0.304704,24.6224,11.99640057,15.99794223,-0.421324353,0.07210154,4.103494365,7.248503548,0,0,0,18,0,5,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0.288675135,0,0,0,0.288675135,0,0,0,4.991563832,2.808060412,1.921668296,1.39384685,0.288675135,0,0,0,4.438777427,2.417181397,1.695994192,1.008597056,0.129099445,0,0,0,0.577350269,0.288675135,0,0.417774579,0.129099445,0,5,0,0,4,1.9,2,88.0888151,1.148
,0.2715,0.07371225,21.7066,11.89,15.99591665,-0.316136138,0.301574525,3.564559116,5.371655696,0,0,0,14,0,5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40824829,0,0,0,0.083333333,0,0,0,4.991563832,2.77005561,2.182521985,0.866025404,0.577350269,0,0,0,4.023603362,1.904030206,0.924594326,0.3476007,0.203263132,0,0,0,0.288675135,0.288675135,0,0.058925565,0.058925565,0,5,3,0,2,1.68,2,88.05242956,0.664
,-1.3374,1.78863876,26.3554,11.89,12.11009426,-0.170505143,0.049799553,5.07776577,7.013266965,0,0,0,23,0,6,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.535533906,3.414213562,2.060660172,1.207106781,0.676776695,0.353553391,0.176776695,0,5.535533906,3.414213562,2.060660172,1.207106781,0.676776695,0.353553391,0.176776695,0,0,0,0,0,0,0,7,0,0,7,2.23,4,100.1252006,4.323
,-1.9759,3.90418081,55.2071,11.89,15.99692672,-0.279896433,0.285281129,4.385489598,11.11045772,0,0,0,37,0,17,0,0,2,0,0,2,6,0,1,0,0,0,0.048112522,0.212378949,0,0,0,0.015625,0.041233726,1.22130082,0.083333333,0.537457479,0.11785113,0.579869804,0.0625,0.12319982,0.025515518,12.88890506,8.063714582,6.776048187,5.628757285,4.505850424,2.578196812,1.813839708,0.85471406,10.46738556,6.233692779,4.483692779,3.384074915,2.158376225,1.245852555,0.720526788,0.420820479,3.373609001,5.722677909,6.106934946,1.423272054,1.897305974,1.499008792,11,8,0,9,2.23,6,240.1473927,2.709
,1.189,1.413721,71.2639,11.79,15.99692828,-0.30645914,0.287784053,4.753562683,12.28403567,0,0,0,37,0,19,0,2,3,1,0,2,2,1,1,0,0,0,0.03928371,0.207593079,0,0,0,0.013975425,0.049042588,1.452845743,0.068041382,0.893362224,0.135508755,0.763140372,0.051031036,0.285344419,0.045249135,14.62939203,8.911955241,7.667474137,6.768038247,5.289789501,3.586366532,2.031982995,1.046766737,11.44797935,6.142210308,4.483953708,3.317408394,2.125779873,1.269390214,0.554806934,0.246500466,4.627373391,8.043559212,11.11306118,1.925944209,2.614793433,2.838967956,10,8,0,9,2.45,3,262.1317426,1.779
,1.1539,1.33148521,79.9728,11.99617025,15.99871016,-0.413147292,0.111143136,5.092237394,12.65022524,0,6,6,42,1,24,0,0,0,6,2,2,4,0,1,0,0,0.068041382,0.337386108,0.820247968,0,0,0.029462783,0.148256838,0.29803564,1.811706373,0.083333333,0.472137471,0.069444444,1.092176669,0.058925565,0.209705512,0.031741737,14.6125197,10.13699557,9.620283058,8.638035282,7.772152331,7.087672,5.822716465,4.403563555,12.50345251,7.568370759,6.427880333,5.146699348,4.077317249,3.303350503,2.338839776,1.516361391,4.508083255,8.286644638,13.04184261,2.39584622,3.868228559,5.253216256,9,8,0,6,2.89,1,287.1521437,1.575
,1.1692,1.36702864,15.9922,11.99870712,34.96937964,-0.176909282,0.287307616,3.1925,5.789591101,0,0,0,6,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40824829,0,0,0,0.041239305,0,0,0,4.28445705,2.27005561,1.802095141,0.816496581,0,0,0,0,2.967172634,1.321293278,0.616973297,0.24743583,0,0,0,0,0.40824829,0,0,0.046760976,0,0,4,2,0,2,1.35,0,97.97348416,1.72
,1.1421,1.30439241,22.1548,11.99760952,19.00125145,-0.344500902,0.43263527,2.84450199,5.311050171,0,0,0,13,0,7,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.560660172,0.353553391,0,0,0.178520344,0.019090089,0,0,6.621320344,3.560660172,3.664213562,1.280330086,0.707106781,0.530330086,0,0,4.033705541,1.853125786,1.092848478,0.364847881,0.153416683,0.06681531,0,0,0.75,0.780330086,0.707106781,0.061858957,0.043507782,0.029753391,6,3,0,2,1.46,3,126.0292495,2.249
,0.3397,0.11539609,47.0118,11.99626873,15.99928845,-0.385432061,0.27337526,3.747418785,8.963225439,1,6,6,23,0,14,0,0,2,5,1,1,0,0,0,0,0,0,0.083333333,0.131445856,0,0,0,0.027777778,0.026311489,1.015735575,0,0.19245009,0,0.252299265,0,0.033365291,0,10.55204176,6.609060905,5.874076549,4.108085723,3.000606321,2.175994423,1.018488264,0.635768351,7.22743163,3.889918936,2.593565137,1.548846928,0.916765131,0.537434669,0.209544929,0.097607083,1.78834799,2.438444302,3.004868579,0.411303383,0.450024136,0.429839701,9,10,0,2,1.9,4,195.0531578,1.261
,1.4194,2.01469636,48.7558,11.99342705,14.0091016,-0.35215674,0.020788025,5.345769649,8.873696707,0,6,6,26,1,11,0,0,0,5,1,1,2,0,0,0,0,0,0.102062073,0.072168784,0,0,0,0.032075015,0.022680461,0.49279928,0,0,0,0.321975275,0,0,0,8.104448007,5.325698503,4.253158111,3.157370557,2.158544187,1.621234435,0.713373161,0.402368927,7.171208396,4.038510687,2.87944541,1.87751242,1.069708798,0.671560205,0.276614354,0.133514232,0.861868066,1.076406275,1.260079655,0.510310363,0.518393826,0.507867787,8,6,0,3,2.45,3,149.1204496,2.152
,0.202,0.040804,31.7974,11.89,12.11011416,-0.161991078,0.059143413,6.149298971,8.44548837,0,0,0,24,0,8,0,0,0,0,0,2,4,2,0,0,0,0,0.083333333,0.166666667,0,0,0,0.083333333,0.166666667,0.471404521,0,0.166666667,0,0.471404521,0,0.166666667,0,5.983127663,3.804530453,3.239024819,2.540336414,1.501661279,1.024377395,0.333333333,0.083333333,5.983127663,3.804530453,3.239024819,2.540336414,1.501661279,1.024377395,0.333333333,0.083333333,1.138071187,1.040440115,1.138071187,1.138071187,1.040440115,1.138071187,5,0,0,5,2.34,0,112.1252006,4.43
,-0.0844,0.00712336,30.6077,11.89,12.11009426,-0.169148055,0.051271425,5.205584379,7.956379543,0,0,0,23,0,6,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0.288675135,0,0,0,0.288675135,0,0,0,5.698670613,3.308060412,2.302095141,1.478397839,0.696923425,0.204124145,0,0,5.698670613,3.308060412,2.302095141,1.478397839,0.696923425,0.204124145,0,0,0.49279928,0.40824829,0.204124145,0.49279928,0.40824829,0.204124145,6,0,0,6,2.23,3,100.1252006,4.262
,0.0158,0.00024964,33.3531,11.89,12.11011416,-0.164721685,0.05599046,5.126994156,7.569956516,0,0,0,26,0,7,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0.40824829,0,0,0,0.40824829,0,0,0,6.405777394,3.77005561,2.889628766,1.385027805,0.802585858,0.433012702,0.288675135,0,6.405777394,3.77005561,2.889628766,1.385027805,0.802585858,0.433012702,0.288675135,0,0.288675135,0.204124145,0.144337567,0.288675135,0.204124145,0.144337567,7,0,0,7,2.34,4,114.1408507,4.831
,-0.8823,0.77845329,31.0618,11.89,15.99591816,-0.315863533,0.301597074,3.702097691,6.817212756,0,0,0,23,0,8,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.40824829,0,0,0,0.083333333,0,0,0,7.112884175,4.27005561,3.243182156,1.635027805,0.979362553,0.567513903,0.306186218,0.204124145,6.144923706,3.404030206,2.047150118,1.053216163,0.567959596,0.254724675,0.122895406,0.07186437,0.288675135,0.204124145,0.144337567,0.058925565,0.041666667,0.029462783,8,3,0,5,2.01,5,130.0993798,2.16
,2.4441,5.97362481,31.2668,11.99870712,34.97200613,-0.205156428,0.285757235,6.078733366,10.71550158,0,0,0,8,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.560660172,0.353553391,0,0,2.092637419,0.515432395,0,0,5.207106781,2.560660172,2.914213562,1.060660172,0,0,0,0,5.742680457,2.856177245,3.53213888,1.363705935,0,0,0,0,1.060660172,0.353553391,0,1.546297185,0.584445401,0,4,0,0,2,1.24,1,165.8910608,2.811
,1.2322,1.51831684,31.1101,11.89,15.99491614,-0.37532892,0.13229448,4.890682456,7.804268654,0,0,0,21,0,6,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1.560660172,0.353553391,0,0,1.112372436,0.204124145,0,0,5.914213562,3.060660172,3.310660172,1,0.75,0,0,0,5.615355072,2.699906061,2.545385138,0.577350269,0.433012702,0,0,0,0.75,1,0.25,0.433012702,0.577350269,0.144337567,5,0,0,2,2.01,2,102.1044652,1.743
,3.3379,11.14157641,121.3106,11.99326402,31.97207243,-0.340611348,0.162789963,5.239976397,12.19477477,0,12,12,60,2,32,0,0,0,12,1,7,3,0,0,0,0,0,0.28006897,0.536352003,0,0,0,0.136066699,0.287310917,1.636749831,0,0.365045005,0,1.098932575,0,0.160986901,0,20.2169677,14.15219834,12.42777497,10.59593205,8.814204374,7.592030756,5.361399132,4.073950147,18.38004686,11.59670712,9.159352006,7.006965298,5.215069071,4.115380606,2.649906987,1.767688225,4.051247214,6.35627155,9.484110647,2.396141338,3.393177346,4.582182751,16,15,0,4,3.55,7,409.2187839,4.643
,1.8117,3.28225689,220.2278,11.99608567,16.00356816,-0.412711782,0.298024671,4.503261161,15.53080579,0,15,16,117,2,67,0,0,3,12,4,8,9,3,3,0,0,0.217456309,0.916823412,2.087786925,0,0,0.128074584,0.497143262,1.066667539,5.894661388,0.492417837,2.103657493,0.35408846,3.520074721,0.287485862,0.865793744,0.125789953,41.86286759,28.22071452,27.03635929,25.28864464,23.30868791,21.07264867,17.47056136,14.59868893,35.30018383,21.21307729,18.20394764,15.59875553,13.50609086,10.99498308,8.252175382,6.225415384,15.70956223,31.16201049,51.80432504,8.443092419,15.66102416,23.15399586,17,9,1,8,5.09,10,810.4203799,4.73
,-0.5602,0.31382404,39.1763,11.89,12.11015511,-0.164721729,0.056031762,5.126993512,7.628856156,0,0,0,32,0,9,0,0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0.40824829,0,0,0,0.40824829,0,0,0,7.819990956,4.77005561,3.596735547,1.885027805,1.156139248,0.692513903,0.401292929,0.216506351,7.819990956,4.77005561,3.596735547,1.885027805,1.156139248,0.692513903,0.401292929,0.216506351,0.288675135,0.204124145,0.144337567,0.288675135,0.204124145,0.144337567,9,0,1,9,2.56,6,142.1721509,5.969
,-0.7136,0.50922496,37.9673,11.79,12.21007879,-0.306948039,0.113311142,5.119156399,7.448485494,0,0,0,30,0,9,0,0,1,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.656854249,4.914213562,3.121320344,1.957106781,1.207106781,0.728553391,0.426776695,0.239276695,7.234204519,4.523603362,2.845117222,1.761801681,1.06900522,0.630900841,0.357725915,0.19045042,0,0,0,0,0,0,10,1,1,10,2.56,7,140.1565008,5.664
,0.9818,0.96393124,26.8163,11.99640057,15.99794223,-0.405624791,0.064406266,4.644246824,7.483752677,0,0,0,18,0,5,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1.560660172,0.353553391,0,0,1.112372436,0.204124145,0,0,5.207106781,2.560660172,2.914213562,1.060660172,0,0,0,0,4.90824829,2.112372436,2.316496581,0.612372436,0,0,0,0,1.060660172,0.353553391,0,0.612372436,0.204124145,0,4,0,0,3,1.9,1,88.0888151,1.32
,-2.2014,4.84616196,35.0902,11.89,12.11015511,-0.170505165,0.049865171,5.112413351,7.407268787,0,0,0,32,0,9,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.656854249,4.914213562,3.121320344,1.957106781,1.207106781,0.728553391,0.426776695,0.239276695,7.656854249,4.914213562,3.121320344,1.957106781,1.207106781,0.728553391,0.426776695,0.239276695,0,0,0,0,0,0,10,0,1,10,2.56,7,142.1721509,6.03
,1.1928,1.42277184,9.0078,18.99662058,31.97300398,-0.095060841,0.454880072,4.219817604,4.992013725,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.164965809,6.123724357,0,0,1.322600143,0.374921899,0,0,6.40824829,2.449489743,6.123724357,0,0,0,0,0,3.492531709,2.777460299,2.624453296,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.69,0,145.9624903,2.25
,1.3418,1.80042724,65.7479,11.99620668,15.99826257,-0.41287215,0.115038616,5.067291656,8.334110237,0,6,6,37,1,16,0,0,0,5,1,5,2,0,0,0,0,0,0.083333333,0.142258898,0,0,0,0.027777778,0.039118008,1.189722705,0,0,0,0.652482628,0,0,0,11.96625533,7.5753874,6.791522144,4.349528574,3.104323284,2.495061366,1.251824852,0.749133414,10.23377706,5.685791019,4.344283422,2.193648837,1.32821293,0.894144092,0.358543812,0.180265832,1.474240502,1.699906061,2.219646986,0.622353797,0.569221527,0.624820631,11,7,0,3,2.56,6,223.1572291,2.199
,0.8973,0.80514729,39.568,11.9,12.10017173,-0.143161773,0.057456103,6.7401875,9.703851961,0,0,0,30,0,10,0,0,0,0,0,3,5,1,1,0,0,0,0.102062073,0.051031036,0,0,0,0.102062073,0.051031036,1.510362971,0.288675135,0.433012702,0.144337567,1.510362971,0.288675135,0.433012702,0.144337567,7.612884175,4.605171716,4.70095927,2.829916587,1.968614081,1.369082439,0.535074775,0.306186218,7.612884175,4.605171716,4.70095927,2.829916587,1.968614081,1.369082439,0.535074775,0.306186218,1.861881719,2.103152481,2.150556853,1.861881719,2.103152481,2.150556853,6,0,1,6,2.56,1,140.1565008,5.605
,-0.2722,0.07409284,36.2647,11.89,12.11013444,-0.164721707,0.056010915,5.126993859,7.609205225,0,0,0,29,0,8,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0.40824829,0,0,0,0.40824829,0,0,0,7.112884175,4.27005561,3.243182156,1.635027805,0.979362553,0.567513903,0.306186218,0.204124145,7.112884175,4.27005561,3.243182156,1.635027805,0.979362553,0.567513903,0.306186218,0.204124145,0.288675135,0.204124145,0.144337567,0.288675135,0.204124145,0.144337567,8,0,1,8,2.45,5,128.1565008,5.4
,0.2361,0.05574321,48.9344,11.9,15.9949184,-0.315483116,0.230559381,5.089855492,10.26476425,0,6,6,28,1,16,0,0,1,4,0,3,1,2,0,0,0,0,0.206930271,0.412401847,0,0,0,0.117709939,0.200405771,0.878658599,0,0.219821982,0,0.554758881,0,0.082254013,0,9.543605595,6.843336593,6.264310005,5.512136387,4.838469387,4.201751584,2.741843432,2.041155992,8.070640357,5.248605811,4.356391378,3.384141991,2.741377411,2.120515634,1.221399126,0.779874293,2.226743568,3.776456082,5.76302409,1.161898491,1.823432932,2.432610873,7,7,0,5,2.34,0,190.1106132,1.252
,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353553391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,19.99244018,0
,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.060660172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,39.96238312,0
,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.371708245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,131.9041535,0
,-0.9502,0.90288004,46.6967,11.99345097,15.99692601,-0.393147306,0.329636252,4.223443482,9.349478227,0,6,6,28,0,16,0,0,2,1,0,2,3,0,0,0,0,0.11785113,0.219416097,0.394208562,0,0,0.068041382,0.09520822,0.10186502,1.03125097,0,0.164266427,0,0.382282757,0,0.03512485,0,10.83649881,7.2027086,6.406768619,5.262492673,4.262416389,2.883630879,2.077048336,1.106375757,8.166209057,4.814403079,3.514916889,2.450540235,1.670718513,0.955991352,0.532046768,0.253545469,2.225071141,3.454552575,4.121945319,0.717901052,0.932677103,0.887456078,10,8,0,5,1.79,2,211.0956914,0.217
,3.5714,12.75489796,81.4777,11.85,31.97207191,-0.318995365,0.183967124,5.086646982,11.88672375,0,12,12,37,1,21,0,0,0,12,0,2,1,0,0,0,0,0,0.212027588,0.37445125,0,0,0,0.089788215,0.196149669,0.741581624,0,0.247193875,0,0.561709777,0,0.136930639,0,13.0791395,9.398178148,7.812121419,6.782138931,5.949869189,5.183287828,3.630805065,2.781834081,11.91208096,7.496440162,5.730033161,4.470783902,3.531747717,2.718783151,1.771703979,1.167037661,2.229049874,4.146740313,6.490567407,1.432406499,2.360586135,3.294197149,10,13,0,3,2.89,4,270.1190697,4.062
,-3.6782,13.52915524,184.464,11.99609224,16.00838936,-0.410788689,0.286511328,4.260289276,13.07241402,0,0,0,119,0,62,0,0,1,1,1,9,22,5,2,0,0,0.190019914,0.762955524,1.850730901,0,0,0.11383545,0.5022118,1.158834637,5.711424367,0.303246536,2.454918838,0.53458161,3.597402166,0.24682801,1.438304996,0.331295806,39.18914101,26.01075026,26.06378803,23.35725851,19.8271629,15.70928168,12.03705034,9.208139295,32.90420439,20.94087325,18.81563603,15.95162852,12.76232916,9.650740361,6.934372377,5.047540001,14.81052947,24.94909056,36.7095702,9.12815617,14.82182463,20.60742557,29,5,2,12,4.43,7,780.4296072,2.174
,-0.5943,0.35319249,28.1502,11.89,15.99591765,-0.31586015,0.301592178,3.682449468,6.502824698,0,0,0,20,0,7,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.40824829,0,0,0,0.083333333,0,0,0,6.405777394,3.77005561,2.889628766,1.385027805,0.802585858,0.433012702,0.288675135,0,5.437816924,2.904030206,1.693596727,0.803216163,0.36023509,0.17380035,0.101631566,0,0.288675135,0.204124145,0.144337567,0.058925565,0.041666667,0.029462783,7,3,0,4,1.9,4,116.0837297,1.591
,0.2153,0.04635409,33.6077,11.89,15.99591816,-0.3158537,0.301597273,3.72174632,7.38678967,0,0,0,23,0,8,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0.816496581,0,0,0,0.491581624,0,0,0,7.276020882,4.125897658,3.71859736,1.562948829,0.934347711,0.471404521,0.471404521,0,6.308060412,3.259872254,2.522565321,1.000526604,0.438356565,0.200832957,0.165963653,0,0.577350269,0.40824829,0.23570226,0.3476007,0.159517797,0.082981826,7,3,0,4,2.01,4,130.0993798,2.099
,-0.4256,0.18113536,35.0557,11.79,12.2100686,-0.306948038,0.113298045,5.114156485,7.369861536,0,0,0,27,0,8,0,0,1,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.949747468,4.414213562,2.767766953,1.707106781,1.030330086,0.603553391,0.338388348,0.176776695,6.527097737,4.023603362,2.491563832,1.511801681,0.892228525,0.505900841,0.269337567,0.12319982,0,0,0,0,0,0,9,1,1,9,2.45,6,126.1408507,5.095
,2.2113,4.88984769,19.7146,11.99890714,78.918518,-0.217095692,0.435724094,3.23275,6.765938197,0,0,0,8,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.654700538,0.288675135,0.866025404,0.288675135,0.365001091,0.015586992,0.091836735,0.011570341,6.077350269,2.943375673,3.520725942,1.732050808,0,0,0,0,4.553169173,2.207733153,1.646239633,0.766575058,0,0,0,0,2.598076211,0.577350269,0,0.532715299,0.036503574,0,4,0,0,2,1.13,1,179.919775,3.019
,2.4288,5.89906944,30.9454,11.99870712,34.97200613,-0.140288695,0.246189961,6.754583224,9.797237593,0,0,0,6,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0.333333333,0,0.642857143,0,0.413265306,0,5.154700538,2.64273441,2.488033872,1.333333333,0,0,0,0,5.535573676,2.517786838,2.419607705,1.285714286,0,0,0,0,1.333333333,0,0,1.457862967,0,0,4,2,0,2,1.24,0,163.8754107,3.026
,3.9452,15.56460304,66.7226,11.85,12.15020408,-0.186181311,0.116257915,7.486835938,10.95532757,0,16,19,26,0,19,0,0,0,10,6,0,0,0,0,0,0,0,0.247193875,0.55645241,0,0,0,0.089779189,0.169391006,0.888888889,0,0.259259259,0,0.458333333,0,0.098958333,0,10.53516943,7.93265299,7.211527018,6.73792507,6.284591819,5.752239173,4.147471199,3.244198765,8.773502692,5.559401077,4.289600718,3.39273441,2.669586605,2.050878197,1.231433752,0.802480925,2.597748881,4.993820797,8.110489295,1.131908647,1.828810238,2.487458151,8,16,1,0,3.22,0,202.0782504,5.146
,-0.9732,0.94711824,132.2315,11.99612237,16.00541948,-0.412204777,0.200549426,4.453437571,11.5591617,0,12,12,68,1,43,0,0,0,9,6,3,7,1,0,0,0,0,0.245783534,0.826923354,0,0,0,0.123465668,0.291791508,3.694432422,0.144337567,1.443807744,0.102062073,1.669709556,0.055901699,0.363605398,0.016137431,28.38602239,18.42777712,17.69127965,16.2261269,13.79523893,11.4465705,8.78442698,6.715815107,21.21013727,12.41180174,10.15993306,7.805280423,5.750258573,4.115610264,2.742189285,1.77398247,9.850050681,16.7430452,26.18294307,3.561954527,5.073891707,6.495803302,15,19,1,6,3.11,5,543.174061,-0.044
,2.6166,6.84659556,106.963,11.99843243,31.9734265,-0.302980868,0.2380329,6.445972547,12.74642399,0,12,12,53,1,30,0,0,0,12,0,2,5,0,0,0,0,0,0.28006897,0.531088984,0,0,0,0.150616421,0.314842909,2.654313522,0.288675135,0.798057707,0.144337567,1.378223163,0.050999172,0.328498755,0.016999724,19.01829709,12.93167156,12.50705467,10.10601258,8.327378897,7.146330692,5.244049409,4.072140644,16.90910155,10.80938009,9.12877632,7.040070574,5.303673467,4.147406045,2.779812443,1.87841511,5.074765286,7.345073264,10.34297551,2.860223857,3.891263138,5.084033436,12,16,0,7,3.11,4,402.1435703,4.723
,0.6588,0.43401744,45.5821,11.9974454,19.00013488,-0.393043818,0.287710219,4.221120384,9.628102638,0,6,6,30,0,18,0,0,2,0,1,3,3,0,0,0,0,0.096225045,0.275377538,0.501022436,0,0,0.055555556,0.101264367,0.124772388,1.412225138,0,0.448784223,0,0.575395474,0,0.091911097,0,12.57698579,8.024075805,7.44420679,6.304474323,4.850531173,3.566247462,2.366855247,1.411116623,9.220751175,5.250856384,4.042113721,2.798160233,1.823567783,1.122520295,0.599034621,0.310066783,3.442412763,4.748547091,6.407255407,1.085443254,1.257696907,1.360198028,10,8,0,5,1.79,2,244.0859352,0.151
,1.7203,2.95943209,57.8574,11.99621891,16.00079488,-0.346489632,0.314493946,4.433388871,10.06876933,1,10,11,28,0,21,0,0,2,6,2,0,0,0,0,0,0,0.11785113,0.267583143,0.465643166,0,0,0.029462783,0.070991455,0.103454007,1.434031714,0,0.500147874,0,0.47611763,0,0.090376244,0,13.56854962,9.113392203,8.421195221,7.428058162,6.334828323,5.036278371,3.944043869,2.762068167,9.874826232,5.383457485,3.908039753,2.891047237,1.989349717,1.32956662,0.804180787,0.464891484,3.778268031,6.121748241,8.819910286,1.053952186,1.390161957,1.616865258,9,17,0,0,2.01,2,263.0429871,1.753
,2.2362,5.00059044,18.1174,11.99768662,19.00381075,-0.279638178,0.445196282,2.572375,4.7029828,0,0,0,12,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.978397839,0.288675135,0.612372436,0.204124145,0.228930669,0.015586992,0.019090089,0.002405125,8.36180732,4.337222523,4.896622085,2.303355751,1.060660172,0.707106781,0,0,4.330735667,1.981680036,1.25439524,0.479693267,0.167466915,0.058321184,0,0,2.444323666,1.789161712,2.357022604,0.192933851,0.107084247,0.073477786,6,0,0,2,1.02,3,168.000984,2.466
,-2.2639,5.12524321,58.1187,11.89,15.99692748,-0.279896433,0.285284569,4.386717273,11.13010644,0,0,0,40,0,18,0,0,2,0,0,2,7,0,1,0,0,0,0.048112522,0.212378949,0,0,0,0.015625,0.041233726,1.22130082,0.083333333,0.537457479,0.11785113,0.579869804,0.0625,0.12319982,0.025515518,13.59601184,8.563714582,7.129601577,5.878757285,4.682627119,2.703196812,1.91295136,0.869014945,11.17449234,6.733692779,4.83724617,3.634074915,2.335152921,1.370852555,0.81963844,0.439126305,3.373609001,5.722677909,6.106934946,1.423272054,1.897305974,1.499008792,12,8,0,10,2.34,7,254.1630427,3.278
,-1.1119,1.23632161,46.4723,11.89,15.99692446,-0.279896434,0.285270936,4.368298426,10.83537883,0,0,0,28,0,14,0,0,2,0,0,2,3,0,1,0,0,0,0.048112522,0.212378949,0,0,0,0.015625,0.041233726,1.22130082,0.083333333,0.537457479,0.11785113,0.579869804,0.0625,0.12319982,0.025515518,10.76758471,6.563714582,5.715388015,4.8484272,4.090401413,2.276420117,1.260619097,0.453421131,8.346065215,4.733692779,3.423032607,2.603744829,1.73159953,0.885580801,0.297636535,0.112529801,3.373609001,5.806872255,6.285433667,1.423272054,1.967388495,1.539316523,8,8,0,6,1.9,3,198.1004424,1.002
